path,class
./dataset/Images/AF1117.jpg,1.9666666666666666
./dataset/Images/AF1118.jpg,1.8333333333333333
./dataset/Images/AF1119.jpg,2.7
./dataset/Images/AF112.jpg,2.65
./dataset/Images/AF1120.jpg,2.9
./dataset/Images/AF1121.jpg,1.9666666666666666
./dataset/Images/AF1122.jpg,3.6
./dataset/Images/AF1123.jpg,2.5166666666666666
./dataset/Images/AF1124.jpg,3.55
./dataset/Images/AF1125.jpg,2.75
./dataset/Images/AF1126.jpg,2.5833333333333335
./dataset/Images/AF1127.jpg,2.8666666666666667
./dataset/Images/AF1128.jpg,2.533333333333333
./dataset/Images/AF1129.jpg,4.166666666666667
./dataset/Images/AF113.jpg,3.3666666666666667
./dataset/Images/AF1130.jpg,2.8333333333333335
./dataset/Images/AF1131.jpg,3.066666666666667
./dataset/Images/AF1132.jpg,3.2333333333333334
./dataset/Images/AF1133.jpg,3.2333333333333334
./dataset/Images/AF1134.jpg,3.3333333333333335
./dataset/Images/AF1135.jpg,3.4
./dataset/Images/AF1136.jpg,3.3666666666666667
./dataset/Images/AF1137.jpg,2.7
./dataset/Images/AF1138.jpg,2.3333333333333335
./dataset/Images/AF1139.jpg,2.8833333333333333
./dataset/Images/AF114.jpg,2.5166666666666666
./dataset/Images/AF1140.jpg,3.9
./dataset/Images/AF1141.jpg,3.15
./dataset/Images/AF1142.jpg,2.6666666666666665
./dataset/Images/AF1143.jpg,1.9833333333333334
./dataset/Images/AF1144.jpg,2.716666666666667
./dataset/Images/AF1145.jpg,2.0166666666666666
./dataset/Images/AF1146.jpg,3.1
./dataset/Images/AF1147.jpg,3.55
./dataset/Images/AF1148.jpg,3.816666666666667
./dataset/Images/AF1149.jpg,3.5
./dataset/Images/AF115.jpg,2.95
./dataset/Images/AF1150.jpg,2.9
./dataset/Images/AF1151.jpg,2.1666666666666665
./dataset/Images/AF1152.jpg,3.3
./dataset/Images/AF1153.jpg,3.2666666666666666
./dataset/Images/AF1154.jpg,4.1
./dataset/Images/AF1155.jpg,2.7666666666666666
./dataset/Images/AF1156.jpg,4.183333333333334
./dataset/Images/AF1157.jpg,3.0166666666666666
./dataset/Images/AF1158.jpg,4.416666666666667
./dataset/Images/AF1159.jpg,3.9833333333333334
./dataset/Images/AF116.jpg,1.9833333333333334
./dataset/Images/AF1160.jpg,3.683333333333333
./dataset/Images/AF1161.jpg,2.066666666666667
./dataset/Images/AF1162.jpg,4.1
./dataset/Images/AF1163.jpg,3.1333333333333333
./dataset/Images/AF1164.jpg,2.9166666666666665
./dataset/Images/AF1165.jpg,3.066666666666667
./dataset/Images/AF1166.jpg,3.75
./dataset/Images/AF1167.jpg,4.1
./dataset/Images/AF1168.jpg,3.8833333333333333
./dataset/Images/AF1169.jpg,3.6
./dataset/Images/AF117.jpg,2.4
./dataset/Images/AF1170.jpg,4.283333333333333
./dataset/Images/AF1171.jpg,4.283333333333333
./dataset/Images/AF1172.jpg,3.9166666666666665
./dataset/Images/AF1173.jpg,2.216666666666667
./dataset/Images/AF1174.jpg,4.5
./dataset/Images/AF1175.jpg,4.333333333333333
./dataset/Images/AF1176.jpg,2.3666666666666667
./dataset/Images/AF1177.jpg,3.683333333333333
./dataset/Images/AF1178.jpg,3.9833333333333334
./dataset/Images/AF1179.jpg,3.933333333333333
./dataset/Images/AF118.jpg,2.8
./dataset/Images/AF1180.jpg,3.65
./dataset/Images/AF1181.jpg,2.5
./dataset/Images/AF1182.jpg,2.9166666666666665
./dataset/Images/AF1183.jpg,3.6166666666666667
./dataset/Images/AF1184.jpg,2.3333333333333335
./dataset/Images/AF1185.jpg,2.6166666666666667
./dataset/Images/AF1186.jpg,2.2
./dataset/Images/AF1187.jpg,3.8
./dataset/Images/AF1188.jpg,2.5166666666666666
./dataset/Images/AF1189.jpg,2.7333333333333334
./dataset/Images/AF119.jpg,2.2666666666666666
./dataset/Images/AF1190.jpg,2.65
./dataset/Images/AF1191.jpg,4.233333333333333
./dataset/Images/AF1192.jpg,2.9833333333333334
./dataset/Images/AF1193.jpg,2.3
./dataset/Images/AF1194.jpg,4.233333333333333
./dataset/Images/AF1195.jpg,3.433333333333333
./dataset/Images/AF1196.jpg,3.6666666666666665
./dataset/Images/AF1197.jpg,3.683333333333333
./dataset/Images/AF1198.jpg,3.7666666666666666
./dataset/Images/AF1199.jpg,4.116666666666666
./dataset/Images/AF12.jpg,2.0833333333333335
./dataset/Images/AF120.jpg,2.3666666666666667
./dataset/Images/AF1200.jpg,3.7
./dataset/Images/AF1201.jpg,3.283333333333333
./dataset/Images/AF1202.jpg,3.3333333333333335
./dataset/Images/AF1203.jpg,3.3666666666666667
./dataset/Images/AF1204.jpg,2.8
./dataset/Images/AF1205.jpg,4.133333333333334
./dataset/Images/AF1206.jpg,3.283333333333333
./dataset/Images/AF1207.jpg,4.05
./dataset/Images/AF1208.jpg,4.316666666666666
./dataset/Images/AF1209.jpg,3.2666666666666666
./dataset/Images/AF121.jpg,2.3833333333333333
./dataset/Images/AF1210.jpg,2.6166666666666667
./dataset/Images/AF1211.jpg,4.166666666666667
./dataset/Images/AF1212.jpg,3.8833333333333333
./dataset/Images/AF1213.jpg,3.433333333333333
./dataset/Images/AF1214.jpg,3.1166666666666667
./dataset/Images/AF1215.jpg,3.183333333333333
./dataset/Images/AF1216.jpg,2.783333333333333
./dataset/Images/AF1217.jpg,3.216666666666667
./dataset/Images/AF1218.jpg,3.35
./dataset/Images/AF1219.jpg,3.2
./dataset/Images/AF122.jpg,2.2666666666666666
./dataset/Images/AF1220.jpg,2.8333333333333335
./dataset/Images/AF1221.jpg,4.2
./dataset/Images/AF1222.jpg,3.7
./dataset/Images/AF1223.jpg,2.1333333333333333
./dataset/Images/AF1224.jpg,3.95
./dataset/Images/AF1225.jpg,2.8
./dataset/Images/AF1226.jpg,2.3
./dataset/Images/AF1227.jpg,3.433333333333333
./dataset/Images/AF1228.jpg,3.3333333333333335
./dataset/Images/AF1229.jpg,2.8833333333333333
./dataset/Images/AF123.jpg,2.033333333333333
./dataset/Images/AF1230.jpg,2.0166666666666666
./dataset/Images/AF1231.jpg,3.9833333333333334
./dataset/Images/AF1232.jpg,3.183333333333333
./dataset/Images/AF1233.jpg,2.7666666666666666
./dataset/Images/AF1234.jpg,3.216666666666667
./dataset/Images/AF1235.jpg,2.533333333333333
./dataset/Images/AF1236.jpg,4.316666666666666
./dataset/Images/AF1237.jpg,3.3666666666666667
./dataset/Images/AF1238.jpg,3.2
./dataset/Images/AF1239.jpg,3.566666666666667
./dataset/Images/AF124.jpg,2.566666666666667
./dataset/Images/AF1240.jpg,2.716666666666667
./dataset/Images/AF1241.jpg,3.933333333333333
./dataset/Images/AF1242.jpg,4.15
./dataset/Images/AF1243.jpg,2.2
./dataset/Images/AF1244.jpg,3.9166666666666665
./dataset/Images/AF1245.jpg,2.8333333333333335
./dataset/Images/AF1246.jpg,3.066666666666667
./dataset/Images/AF1247.jpg,3.85
./dataset/Images/AF1248.jpg,3.216666666666667
./dataset/Images/AF1249.jpg,4.316666666666666
./dataset/Images/AF125.jpg,2.85
./dataset/Images/AF1250.jpg,2.433333333333333
./dataset/Images/AF1251.jpg,3.683333333333333
./dataset/Images/AF1252.jpg,3.3833333333333333
./dataset/Images/AF1253.jpg,4.35
./dataset/Images/AF1254.jpg,3.6666666666666665
./dataset/Images/AF1255.jpg,4.216666666666667
./dataset/Images/AF1256.jpg,2.35
./dataset/Images/AF1257.jpg,4.2
./dataset/Images/AF1258.jpg,3.316666666666667
./dataset/Images/AF1259.jpg,2.6666666666666665
./dataset/Images/AF126.jpg,2.75
./dataset/Images/AF1260.jpg,3.716666666666667
./dataset/Images/AF1261.jpg,3.8333333333333335
./dataset/Images/AF1262.jpg,3.8
./dataset/Images/AF1263.jpg,3.1166666666666667
./dataset/Images/AF1264.jpg,2.9
./dataset/Images/AF1265.jpg,4.383333333333334
./dataset/Images/AF1266.jpg,3.816666666666667
./dataset/Images/AF1267.jpg,3.433333333333333
./dataset/Images/AF1268.jpg,4.05
./dataset/Images/AF1269.jpg,3.4833333333333334
./dataset/Images/AF127.jpg,2.9
./dataset/Images/AF1270.jpg,4.166666666666667
./dataset/Images/AF1271.jpg,3.3333333333333335
./dataset/Images/AF1272.jpg,3.9
./dataset/Images/AF1273.jpg,1.2833333333333334
./dataset/Images/AF1274.jpg,3.1166666666666667
./dataset/Images/AF1275.jpg,3.55
./dataset/Images/AF1276.jpg,2.0166666666666666
./dataset/Images/AF1277.jpg,3.716666666666667
./dataset/Images/AF1278.jpg,3.566666666666667
./dataset/Images/AF1279.jpg,4.133333333333334
./dataset/Images/AF128.jpg,2.8666666666666667
./dataset/Images/AF1280.jpg,4.316666666666666
./dataset/Images/AF1281.jpg,3.0166666666666666
./dataset/Images/AF1282.jpg,3.466666666666667
./dataset/Images/AF1283.jpg,4.333333333333333
./dataset/Images/AF1284.jpg,3.4
./dataset/Images/AF1285.jpg,3.966666666666667
./dataset/Images/AF1286.jpg,3.9
./dataset/Images/AF1287.jpg,3.3
./dataset/Images/AF1288.jpg,3.283333333333333
./dataset/Images/AF1289.jpg,2.716666666666667
./dataset/Images/AF129.jpg,3.1
./dataset/Images/AF1290.jpg,2.9833333333333334
./dataset/Images/AF1291.jpg,4.4
./dataset/Images/AF1292.jpg,3.1666666666666665
./dataset/Images/AF1293.jpg,4.033333333333333
./dataset/Images/AF1294.jpg,2.2666666666666666
./dataset/Images/AF1295.jpg,4.083333333333333
./dataset/Images/AF1296.jpg,2.933333333333333
./dataset/Images/AF1297.jpg,3.3833333333333333
./dataset/Images/AF1298.jpg,3.8
./dataset/Images/AF1299.jpg,3.716666666666667
./dataset/Images/AF13.jpg,3.35
./dataset/Images/AF130.jpg,2.5166666666666666
./dataset/Images/AF1300.jpg,2.6166666666666667
./dataset/Images/AF1301.jpg,4.033333333333333
./dataset/Images/AF1302.jpg,3.6333333333333333
./dataset/Images/AF1303.jpg,3.75
./dataset/Images/AF1304.jpg,2.3333333333333335
./dataset/Images/AF1305.jpg,4.083333333333333
./dataset/Images/AF1306.jpg,2.033333333333333
./dataset/Images/AF1307.jpg,2.8333333333333335
./dataset/Images/AF1308.jpg,3.55
./dataset/Images/AF1309.jpg,3.7666666666666666
./dataset/Images/AF131.jpg,2.816666666666667
./dataset/Images/AF1310.jpg,2.25
./dataset/Images/AF1311.jpg,4.033333333333333
./dataset/Images/AF1312.jpg,4.0
./dataset/Images/AF1313.jpg,2.5166666666666666
./dataset/Images/AF1314.jpg,2.75
./dataset/Images/AF1315.jpg,2.8
./dataset/Images/AF1316.jpg,4.05
./dataset/Images/AF1317.jpg,4.033333333333333
./dataset/Images/AF1318.jpg,4.116666666666666
./dataset/Images/AF1319.jpg,4.15
./dataset/Images/AF132.jpg,2.2333333333333334
./dataset/Images/AF1320.jpg,4.166666666666667
./dataset/Images/AF1321.jpg,1.8166666666666667
./dataset/Images/AF1322.jpg,2.9166666666666665
./dataset/Images/AF1323.jpg,2.9166666666666665
./dataset/Images/AF1324.jpg,4.05
./dataset/Images/AF1325.jpg,2.2
./dataset/Images/AF1326.jpg,3.566666666666667
./dataset/Images/AF1327.jpg,3.0833333333333335
./dataset/Images/AF1328.jpg,3.716666666666667
./dataset/Images/AF1329.jpg,3.4166666666666665
./dataset/Images/AF133.jpg,2.8333333333333335
./dataset/Images/AF1330.jpg,4.016666666666667
./dataset/Images/AF1331.jpg,3.9
./dataset/Images/AF1332.jpg,2.316666666666667
./dataset/Images/AF1333.jpg,4.383333333333334
./dataset/Images/AF1334.jpg,3.7666666666666666
./dataset/Images/AF1335.jpg,4.066666666666666
./dataset/Images/AF1336.jpg,3.783333333333333
./dataset/Images/AF1337.jpg,2.466666666666667
./dataset/Images/AF1338.jpg,2.9166666666666665
./dataset/Images/AF1339.jpg,3.3333333333333335
./dataset/Images/AF134.jpg,2.316666666666667
./dataset/Images/AF1340.jpg,3.9
./dataset/Images/AF1341.jpg,2.2333333333333334
./dataset/Images/AF1342.jpg,4.333333333333333
./dataset/Images/AF1343.jpg,3.6166666666666667
./dataset/Images/AF1344.jpg,3.716666666666667
./dataset/Images/AF1345.jpg,4.083333333333333
./dataset/Images/AF1346.jpg,3.6166666666666667
./dataset/Images/AF1347.jpg,3.3833333333333333
./dataset/Images/AF1348.jpg,3.9166666666666665
./dataset/Images/AF1349.jpg,2.3833333333333333
./dataset/Images/AF135.jpg,2.8833333333333333
./dataset/Images/AF1350.jpg,1.5333333333333334
./dataset/Images/AF1351.jpg,2.45
./dataset/Images/AF1352.jpg,3.466666666666667
./dataset/Images/AF1353.jpg,2.9166666666666665
./dataset/Images/AF1354.jpg,3.283333333333333
./dataset/Images/AF1355.jpg,4.133333333333334
./dataset/Images/AF1356.jpg,3.3
./dataset/Images/AF1357.jpg,4.283333333333333
./dataset/Images/AF1358.jpg,2.4166666666666665
./dataset/Images/AF1359.jpg,3.9166666666666665
./dataset/Images/AF136.jpg,2.316666666666667
./dataset/Images/AF1360.jpg,3.8833333333333333
./dataset/Images/AF1361.jpg,3.9833333333333334
./dataset/Images/AF1362.jpg,4.016666666666667
./dataset/Images/AF1363.jpg,2.933333333333333
./dataset/Images/AF1364.jpg,3.95
./dataset/Images/AF1365.jpg,4.483333333333333
./dataset/Images/AF1366.jpg,3.533333333333333
./dataset/Images/AF1367.jpg,3.0833333333333335
./dataset/Images/AF1368.jpg,3.0833333333333335
./dataset/Images/AF1369.jpg,2.5
./dataset/Images/AF137.jpg,2.716666666666667
./dataset/Images/AF1370.jpg,3.6666666666666665
./dataset/Images/AF1371.jpg,3.6333333333333333
./dataset/Images/AF1372.jpg,3.1333333333333333
./dataset/Images/AF1373.jpg,2.783333333333333
./dataset/Images/AF1374.jpg,4.3
./dataset/Images/AF1375.jpg,3.3833333333333333
./dataset/Images/AF1376.jpg,3.5166666666666666
./dataset/Images/AF1377.jpg,3.6666666666666665
./dataset/Images/AF1378.jpg,2.7
./dataset/Images/AF1379.jpg,2.7333333333333334
./dataset/Images/AF138.jpg,2.4166666666666665
./dataset/Images/AF1380.jpg,2.3666666666666667
./dataset/Images/AF1381.jpg,3.6333333333333333
./dataset/Images/AF1382.jpg,4.05
./dataset/Images/AF1383.jpg,2.033333333333333
./dataset/Images/AF1384.jpg,3.966666666666667
./dataset/Images/AF1385.jpg,3.8
./dataset/Images/AF1386.jpg,2.933333333333333
./dataset/Images/AF1387.jpg,4.016666666666667
./dataset/Images/AF1388.jpg,4.166666666666667
./dataset/Images/AF1389.jpg,3.683333333333333
./dataset/Images/AF139.jpg,2.1333333333333333
./dataset/Images/AF1390.jpg,4.133333333333334
./dataset/Images/AF1391.jpg,2.966666666666667
./dataset/Images/AF1392.jpg,4.033333333333333
./dataset/Images/AF1393.jpg,3.566666666666667
./dataset/Images/AF1394.jpg,3.283333333333333
./dataset/Images/AF1395.jpg,3.816666666666667
./dataset/Images/AF1396.jpg,4.05
./dataset/Images/AF1397.jpg,3.5833333333333335
./dataset/Images/AF1398.jpg,1.3666666666666667
./dataset/Images/AF1399.jpg,3.183333333333333
./dataset/Images/AF14.jpg,1.7166666666666666
./dataset/Images/AF140.jpg,2.0166666666666666
./dataset/Images/AF1400.jpg,3.5833333333333335
./dataset/Images/AF1401.jpg,4.233333333333333
./dataset/Images/AF1402.jpg,3.8333333333333335
./dataset/Images/AF1403.jpg,4.266666666666667
./dataset/Images/AF1404.jpg,2.85
./dataset/Images/AF1405.jpg,4.116666666666666
./dataset/Images/AF1406.jpg,3.7666666666666666
./dataset/Images/AF1407.jpg,3.25
./dataset/Images/AF1408.jpg,3.65
./dataset/Images/AF1409.jpg,3.5
./dataset/Images/AF141.jpg,2.3333333333333335
./dataset/Images/AF1410.jpg,3.216666666666667
./dataset/Images/AF1411.jpg,3.1333333333333333
./dataset/Images/AF1412.jpg,3.2333333333333334
./dataset/Images/AF1413.jpg,3.3666666666666667
./dataset/Images/AF1414.jpg,3.7333333333333334
./dataset/Images/AF1415.jpg,1.7333333333333334
./dataset/Images/AF1416.jpg,3.3833333333333333
./dataset/Images/AF1417.jpg,3.75
./dataset/Images/AF1418.jpg,2.966666666666667
./dataset/Images/AF1419.jpg,3.816666666666667
./dataset/Images/AF142.jpg,2.1666666666666665
./dataset/Images/AF1420.jpg,3.433333333333333
./dataset/Images/AF1421.jpg,3.1666666666666665
./dataset/Images/AF1422.jpg,3.966666666666667
./dataset/Images/AF1423.jpg,3.7333333333333334
./dataset/Images/AF1424.jpg,2.9833333333333334
./dataset/Images/AF1425.jpg,3.4833333333333334
./dataset/Images/AF1426.jpg,3.5
./dataset/Images/AF1427.jpg,3.566666666666667
./dataset/Images/AF1428.jpg,3.75
./dataset/Images/AF1429.jpg,3.716666666666667
./dataset/Images/AF143.jpg,1.7833333333333334
./dataset/Images/AF1430.jpg,3.8833333333333333
./dataset/Images/AF1431.jpg,3.65
./dataset/Images/AF1432.jpg,3.216666666666667
./dataset/Images/AF1433.jpg,3.216666666666667
./dataset/Images/AF1434.jpg,3.6166666666666667
./dataset/Images/AF1435.jpg,2.7
./dataset/Images/AF1436.jpg,2.933333333333333
./dataset/Images/AF1437.jpg,4.316666666666666
./dataset/Images/AF1438.jpg,3.1666666666666665
./dataset/Images/AF1439.jpg,3.85
./dataset/Images/AF144.jpg,2.0166666666666666
./dataset/Images/AF1440.jpg,3.6333333333333333
./dataset/Images/AF1441.jpg,2.95
./dataset/Images/AF1442.jpg,3.683333333333333
./dataset/Images/AF1443.jpg,3.2
./dataset/Images/AF1444.jpg,4.116666666666666
./dataset/Images/AF1445.jpg,3.9
./dataset/Images/AF1446.jpg,3.7666666666666666
./dataset/Images/AF1447.jpg,4.316666666666666
./dataset/Images/AF1448.jpg,3.9
./dataset/Images/AF1449.jpg,3.85
./dataset/Images/AF145.jpg,2.9
./dataset/Images/AF1450.jpg,2.7666666666666666
./dataset/Images/AF1451.jpg,4.066666666666666
./dataset/Images/AF1452.jpg,3.0166666666666666
./dataset/Images/AF1453.jpg,1.15
./dataset/Images/AF1454.jpg,2.7333333333333334
./dataset/Images/AF1455.jpg,3.033333333333333
./dataset/Images/AF1456.jpg,4.066666666666666
./dataset/Images/AF1457.jpg,3.966666666666667
./dataset/Images/AF1458.jpg,3.8333333333333335
./dataset/Images/AF1459.jpg,4.0
./dataset/Images/AF146.jpg,2.9166666666666665
./dataset/Images/AF1460.jpg,3.6666666666666665
./dataset/Images/AF1461.jpg,3.316666666666667
./dataset/Images/AF1462.jpg,3.933333333333333
./dataset/Images/AF1463.jpg,2.933333333333333
./dataset/Images/AF1464.jpg,3.433333333333333
./dataset/Images/AF1465.jpg,4.033333333333333
./dataset/Images/AF1466.jpg,3.7
./dataset/Images/AF1467.jpg,3.716666666666667
./dataset/Images/AF1468.jpg,4.383333333333334
./dataset/Images/AF1469.jpg,4.033333333333333
./dataset/Images/AF147.jpg,2.35
./dataset/Images/AF1470.jpg,3.216666666666667
./dataset/Images/AF1471.jpg,3.2666666666666666
./dataset/Images/AF1472.jpg,3.8
./dataset/Images/AF1473.jpg,2.816666666666667
./dataset/Images/AF1474.jpg,4.033333333333333
./dataset/Images/AF1475.jpg,1.6833333333333333
./dataset/Images/AF1476.jpg,4.283333333333333
./dataset/Images/AF1477.jpg,4.1
./dataset/Images/AF1478.jpg,3.95
./dataset/Images/AF1479.jpg,3.9
./dataset/Images/AF148.jpg,1.9166666666666667
./dataset/Images/AF1480.jpg,2.7333333333333334
./dataset/Images/AF1481.jpg,3.933333333333333
./dataset/Images/AF1482.jpg,3.316666666666667
./dataset/Images/AF1483.jpg,2.5166666666666666
./dataset/Images/AF1484.jpg,3.6
./dataset/Images/AF1485.jpg,2.95
./dataset/Images/AF1486.jpg,4.033333333333333
./dataset/Images/AF1487.jpg,3.183333333333333
./dataset/Images/AF1488.jpg,3.85
./dataset/Images/AF1489.jpg,3.1
./dataset/Images/AF149.jpg,2.35
./dataset/Images/AF1490.jpg,3.65
./dataset/Images/AF1491.jpg,4.2
./dataset/Images/AF1492.jpg,3.5166666666666666
./dataset/Images/AF1493.jpg,3.216666666666667
./dataset/Images/AF1494.jpg,3.7
./dataset/Images/AF1495.jpg,4.033333333333333
./dataset/Images/AF1496.jpg,3.683333333333333
./dataset/Images/AF1497.jpg,2.85
./dataset/Images/AF1498.jpg,4.066666666666666
./dataset/Images/AF1499.jpg,3.466666666666667
./dataset/Images/AF15.jpg,2.8
./dataset/Images/AF150.jpg,2.466666666666667
./dataset/Images/AF1500.jpg,4.45
./dataset/Images/AF1501.jpg,3.933333333333333
./dataset/Images/AF1502.jpg,3.683333333333333
./dataset/Images/AF1503.jpg,2.9166666666666665
./dataset/Images/AF1504.jpg,3.3333333333333335
./dataset/Images/AF1505.jpg,3.033333333333333
./dataset/Images/AF1506.jpg,3.55
./dataset/Images/AF1507.jpg,2.7666666666666666
./dataset/Images/AF1508.jpg,3.9166666666666665
./dataset/Images/AF1509.jpg,1.7
./dataset/Images/AF151.jpg,2.2666666666666666
./dataset/Images/AF1510.jpg,3.6666666666666665
./dataset/Images/AF1511.jpg,3.8833333333333333
./dataset/Images/AF1512.jpg,2.9833333333333334
./dataset/Images/AF1513.jpg,3.716666666666667
./dataset/Images/AF1514.jpg,4.033333333333333
./dataset/Images/AF1515.jpg,3.8
./dataset/Images/AF1516.jpg,3.466666666666667
./dataset/Images/AF1517.jpg,3.433333333333333
./dataset/Images/AF1518.jpg,3.433333333333333
